name                                                                                                         ,brand                  ,price       ,image                                                                                                                                                                                                                                                                     ,link
Раковина встраиваемая Cersanit Como 70 S-UM-COM70/1-w 700х450 мм                                             ,Cersanit               ,5690.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/b/a/basins_side_view_como_um-com70_1_qnumpq2lq3gxrsaoz6q.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                        ,https://glavsnab.net/rakovina-vstraivaemaya-cersanit-como-70-s-um-com70-1-w-700h450-mm.html

Раковина Aqwella 5 звезд Инфинити Inf.10.04.D 1000х400 мм                                                    ,Aqwella 5 звезд        ,11041.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/i/n/inf.10.04.d.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                 ,https://glavsnab.net/rakovina-aqwella-infinity-inf-10-04-d-1000h400-mm.html

Раковина встраиваемая Laufen Pro A 8.1396.1.000.104.1 560х440 мм                                             ,Laufen                 ,12944.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/p/p/pp01_813961_gcr_q_tf_ppt_a4.jpeg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                ,https://glavsnab.net/rakovina-vstraivaemaya-laufen-pro-a-8-1396-1-000-104-1-560h440-mm.html

Раковина накладная Ravak Natural 800 XJO01280000 800х450 мм                                                  ,Ravak                  ,39050.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/u/m/umyvadlo-natural-800.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                        ,https://glavsnab.net/rakovina-nakladnaya-ravak-natural-800-xjo01280000-800h450-mm.html

Раковина Aqwella Unam T1.04.04D 400х220 мм                                                                   ,Aqwella                ,4847.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/u/n/unam_220.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                    ,https://glavsnab.net/rakovina-aqwella-unam-t1-04-04d-400h220-mm.html

Раковина угловая Rosa Элегия                                                                                 ,Rosa                   ,2891        ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/2/_/2_152_12.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                    ,https://glavsnab.net/rakovina-uglovaya-rosa-elegiya.html

Умывальник подвесной Воротынский 57 без отверстия п/смес белый Santeri 1.3111.7.S00.00B.0                    ,Santeri                ,1926.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/b/d/bdae88d0c3e82f0c39488cab2bf84bb2.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                            ,https://glavsnab.net/umyvalnik-podvesnoy-vorotynskiy-57-bez-otverstiya-p-smes-belyy-santeri-1-3111-7-s00-00b-0.html

Умывальник угловой подвесной Факел 43 белый Лобненский стройфарфор                                           ,Лобненский Cтройфарфор ,1274.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/8/a/8adddc7b328654313a251bc8348070d0.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                            ,https://glavsnab.net/umyvalnik-uglovoy-podvesnoy-fakel-43-belyy-lobnenskiy-stroyfarfor.html

Раковина встраиваемая Cersanit Erica 70 S-UM-ERI70/1-w 700х470 мм                                            ,Cersanit               ,4950.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/6/b/6b24a53c4af88bab788eddffa3e6ebf4.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                            ,https://glavsnab.net/rakovina-vstraivaemaya-cersanit-erica-70-s-um-eri70-1-w-700h470-mm.html

Мини-раковина Laufen Pro A 8.1695.5.000.106.1 350х250 мм                                                     ,Laufen                 ,10421.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/p/p/pp01_816955_gcr_q_tf_ppt_a4.jpeg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                ,https://glavsnab.net/mini-rakovina-laufen-pro-a-8-1695-5-000-106-1-350h250-mm.html

Раковина Aqwella Элеганс 500х405 мм                                                                          ,Aqwella                ,3463.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/e/l/eleganse_500.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                ,https://glavsnab.net/rakovina-aqwella-elegans-500h405-mm.html

Раковина Aqwella Дрея 191645 Q70 700х475 мм                                                                  ,Aqwella                ,9642.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/q/7/q70.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                         ,https://glavsnab.net/rakovina-aqwella-dreya-191645-q70-700h475-mm.html

Раковина накладная Sanita Luxe Quadro 90                                                                     ,Sanita Luxe            ,6816.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/_/_/__1_.png?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                        ,https://glavsnab.net/rakovina-nakladnaya-sanita-luxe-quadro-90.html

Раковина встраиваемая Cersanit Como 50 S-UM-COM50/1-w 500х400 мм                                             ,Cersanit               ,3790.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/b/a/basins_side_view_como_um-com50_1_qnumpq2lq3gxrsaoz6q.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                        ,https://glavsnab.net/rakovina-vstraivaemaya-cersanit-como-50-s-um-com50-1-w-500h400-mm.html

Раковина накладная Ravak Formy 02 500 D XJM01250000 500х407 мм                                               ,Ravak                  ,31570.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/u/m/umyvadlo-formy-02_1.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                         ,https://glavsnab.net/rakovina-nakladnaya-ravak-formy-02-500-d-xjm01250000-500h407-mm.html

Умывальник подвесной Форум 45 смеситель с правой стороны белый Santek 1.WH11.0.545                           ,Santek                 ,1315        ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/9/3/93b7bd55c9351e108756811b89531bd3.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                            ,https://glavsnab.net/umyvalnik-podvesnoy-forum-45-smesitel-s-pravoy-storony-belyy-santek-1-wh11-0-545.html

Раковина Aqwella 5 звезд Инфинити Inf.06.04.D 600х400 мм                                                     ,Aqwella 5 звезд        ,6491.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/i/n/inf.06.04.d.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                 ,https://glavsnab.net/rakovina-aqwella-infinity-inf-06-04-d-600h400-mm.html

Раковина накладная Grossman GR-3022 380×590×190 мм                                                           ,Grossman               ,6800.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/7/6/764645645.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                   ,https://glavsnab.net/rakovina-nakladnaya-grossman-gr-3022-380-590-190-mm.html

Раковина накладная Ravak Natural Duo 1200 XJO01212000 1200х450 мм                                            ,Ravak                  ,50600.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/u/m/umyvadlo-natural-1200.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                       ,https://glavsnab.net/rakovina-nakladnaya-ravak-natural-duo-1200-xjo01212000-1200h450-mm.html

Раковина Cersanit Carina 55 S-UM-CAR55/1-w 550х403 мм                                                        ,Cersanit               ,3690.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/f/i/file_980_6_1.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                ,https://glavsnab.net/rakovina-cersanit-carina-55-s-um-car55-1-w-550h403-mm.html

Мини-раковина Grohe Euro Ceramic 39324000 450х400 мм                                                         ,Grohe                  ,15291.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/b/b/bbd58368-ff62-11e7-baa6-000d3a2b6ec6.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                        ,https://glavsnab.net/mini-rakovina-grohe-euro-ceramic-39324000-450h400-mm.html

Раковина Aqwella 5 звезд Инфинити Inf.10.04.D 1000х400 мм                                                    ,Aqwella 5 звезд        ,11041.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/i/n/inf.10.04.d.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                 ,https://glavsnab.net/rakovina-aqwella-infinity-inf-10-04-d-1000h400-mm.html

Раковина встраиваемая Cersanit Como 70 S-UM-COM70/1-w 700х450 мм                                             ,Cersanit               ,5690.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/b/a/basins_side_view_como_um-com70_1_qnumpq2lq3gxrsaoz6q.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                        ,https://glavsnab.net/rakovina-vstraivaemaya-cersanit-como-70-s-um-com70-1-w-700h450-mm.html

Раковина встраиваемая Laufen Pro A 8.1396.1.000.104.1 560х440 мм                                             ,Laufen                 ,12944.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/p/p/pp01_813961_gcr_q_tf_ppt_a4.jpeg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                ,https://glavsnab.net/rakovina-vstraivaemaya-laufen-pro-a-8-1396-1-000-104-1-560h440-mm.html

Раковина накладная Ravak Natural 800 XJO01280000 800х450 мм                                                  ,Ravak                  ,39050.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/u/m/umyvadlo-natural-800.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                        ,https://glavsnab.net/rakovina-nakladnaya-ravak-natural-800-xjo01280000-800h450-mm.html

Раковина Aqwella Unam T1.04.04D 400х220 мм                                                                   ,Aqwella                ,4847.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/u/n/unam_220.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                    ,https://glavsnab.net/rakovina-aqwella-unam-t1-04-04d-400h220-mm.html

Раковина Cersanit Carina 50 S-UM-CAR50/1-w 500х390 мм                                                        ,Cersanit               ,3390.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/f/i/file_980_6.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                  ,https://glavsnab.net/rakovina-cersanit-carina-50-s-um-car50-1-w-500h390-mm.html

Раковина накладная Grossman GR-3016 480х370 мм                                                               ,Grossman               ,4990.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/1/_/1_421_19.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                    ,https://glavsnab.net/rakovina-nakladnaya-grossman-gr-3016-480h370h130-mm.html

Раковина Roca Victoria-N 32799C000 800х460 мм                                                                ,Roca                   ,14330.0000  ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/1/_/1_48_6.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                      ,https://glavsnab.net/rakovina-roca-victoria-n-32799c000-80-sm.html

Раковина мебельная Ideal Standard Strada II Round Vessel 45 T296101                                          ,Ideal Standard         ,46188       ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/0/1/01_44_109.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                   ,https://glavsnab.net/umyvalnik-mebelnyy-strada-ii-round-vessel-45-bez-otverstiya-p-smes-ideal-standard-t296101.html

Раковина накладная Weltwasser WW Elbach 2173 600х420х120 мм                                                  ,Weltwasser             ,8100.0000   ,https://glavsnab.net/media/catalog/product/cache/1/small_image/154x/602f0fa2c1f0d1ba5e241f914e856ff9/1/_/1_478_147.jpg?kar=1&kf=1&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90                                                                   ,https://glavsnab.net/rakovina-nakladnaya-weltwasser-ww-elbach-2173-600h420h120-mm.html
